filename,label,arch,nodes,edges,out_degree,in_degree,density,closeness_centrality,betweeness_centrality,connected_components,diameter,radius
1e1a6f1716a256b46848d72a680b62b9c9d3e677645cfcf78975846f9439ae34,0,7,74,107,0.013513514,0.013513514,0.019807479,0.035793842,0.006921305,4,17,2
080e8f0f4bb90e53446e5a7dbb048bf43825c6d71e58c3395cd3a4f411826793,0,7,476,849,0.00210084,0.00210084,0.003754976,0.039324261,0.005520792,4,33,2
080ecff44f92b895d672c8648d79e591912446c4f29f8ee88c5e4e606b69f244,0,1,167,260,0.005988024,0.005988024,0.009378833,0.052582715,0.020491766,5,24,2
080f0e1166f9d209e366a55016c67c9b66efb1ea3047d9337623c8057a10343e,0,1,7377,13372,0.000135556,0.000135556,0.000245751,0.052960152,0.001051027,148,64,2
0810b5c1c5e7af1a3591960759cd5ef5b9c67475a059a416030e34de943cee95,0,7,112,182,0.008928571,0.008928571,0.01463964,0.047724665,0.010464929,1,14,2
081145e868b3459916c34836b1c31e1af683f4d0f8c41662244a4ebb1c981cf3,0,5,222,345,0.004504505,0.004504505,0.007031919,0.039479906,0.012703314,4,25,2
0811c7e676db54c27c77419d9210506d07466858538b23c93e909ba872c50e57,0,5,999,1706,0.001001001,0.001001001,0.00171113,0.058419164,0.008641544,4,35,2
2f0085d3849b57a075e2b35fd2766a001f260eb7f490eb99eb8d18e5353ca284,0,7,661,1626,0.001512859,0.001512859,0.003727135,0.109729234,0.007740216,2,34,2
08125d2818b70c577b9f513996184eb8b7c1de2b49e52722d896f1245b26b559,0,7,3375,6734,0.000296296,0.000296296,0.000591363,0.075110783,0.002896303,22,89,2
1e1bc7b5edddbb63884cf1a2cfaa00817d3bc0a5243f2df9e3401feb1e41cb56,0,3,31,35,0.032258065,0.032258065,0.037634409,0.053689676,0.003262885,4,6,2
1e1c38158220dd211ccfbbb83464c401ee841a6134069420a6e5aea34c18706e,0,5,349,497,0.00286533,0.00286533,0.004092152,0.0151323,0.001357517,3,21,2
2f0373233768dee91f95cd3421a859950aeaf3536639879fdc15cf8430e4bfaa,0,1,10736,21803,9.31e-05,9.31e-05,0.000189178,0.079712092,0.000587201,482,32,2
2f03f39c84f78f0656546be4405b9fcb538dbcef4e61a491d829a0d8657744dc,0,7,531,917,0.001883239,0.001883239,0.003258359,0.044851488,0.004165957,42,58,2
2f04704902c034d57599db84be505e8cfeb04f297bb7e83f3ba4f83c943789c0,0,5,373,531,0.002680965,0.002680965,0.003826862,0.013143589,0.003242171,3,43,2
1e1cb1614359d706d1d3bbeb0ee1fbc3eca2df13428ddf0da9b65ef06a004755,0,5,3180,6253,0.000314465,0.000314465,0.000618544,0.070622755,0.002748209,11,47,2
0813bfed449334862993220479036bea94014d3844a1436c3d94ca9ae6592f00,0,3,621,1162,0.001610306,0.001610306,0.003018025,0.082981924,0.0096674,2,35,2
08163908d950f68f8a0396e45ed1bdd4e000a46b9b4e9ac14a72292addcfd5ed,0,3,241,456,0.004149378,0.004149378,0.007883817,0.068833627,0.015814511,2,29,2
081685f580bae9e77f7b4caf367b8a0b5ec7ec3f7b95c05b9df1d721922c32b8,0,3,2807,5554,0.000356252,0.000356252,0.000705141,0.080325926,0.002505253,6,102,2
081690d00949426f399c19db7f5e15b7fe118402f63583bd0445321efd884aad,0,1,53,79,0.018867925,0.018867925,0.028664731,0.059423763,0.015161217,4,13,2
1e1e6f4e501db6250ef6c44907a6a5a1e1c453392135f24602b548994cc60f8a,0,1,466,886,0.002145923,0.002145923,0.00408879,0.092298761,0.015155331,4,31,2
2f04ae34781683b5a3a02e7a94543e89df6b6f86de5a95dd233a99fc89313d27,0,7,3819,7941,0.000261849,0.000261849,0.000544615,0.074136846,0.002567369,23,45,2
2f04f37ea41408ebfb9b378c835496214be5fba703517feb1fe01c804e48fca7,0,7,3587,7123,0.000278784,0.000278784,0.00055376,0.052758815,0.002250309,9,117,2
2f0553150fb52394463150113f07cada5fa8f7ddabfac78b7ab35b9c2e4d92f2,0,7,62,98,0.016129032,0.016129032,0.025912216,0.042220463,0.002741054,2,10,2
2f05d9275e8650cce9289551c4120830508029c900c9f7d41d1fc507376022c8,0,5,423,673,0.002364066,0.002364066,0.003770181,0.046716346,0.010449718,4,35,2
2f05e27f537917f241c249f79a6c20115082ba807522a238cfb965c435ba2327,0,7,1464,2618,0.00068306,0.00068306,0.001222318,0.065132092,0.002497977,96,52,2
2f062c0930e8f8e3b561efcecb6f54115a422ef7d079467758955170fc82fd44,0,1,2579,4820,0.000387747,0.000387747,0.000724958,0.052997811,0.005294124,51,53,2
2f06f2c31127b9e9d3ca141518ea69838eec2a7544094e2e647d358ec93c7c0d,0,3,708,1347,0.001412429,0.001412429,0.002691008,0.043446289,0.010329771,8,45,2
2f074eae250621444baa6f36faec45bae12eea6983d181e89610f0dbc4bcdba6,0,7,1493,2860,0.000669792,0.000669792,0.001283918,0.062833657,0.003337727,36,135,2
08171819a5ff2fb8f9df5f1c65d8b8c26a2593491a5345d163771c7edbaa3d21,0,1,122,199,0.008196721,0.008196721,0.013480558,0.045788935,0.01557377,4,22,2
1e1e98fa08ce5c80e3899c15c0b923758fb477e2fcbdfba5a2daeb881c15a517,0,1,6152,13223,0.000162549,0.000162549,0.000349436,0.06332595,0.00203487,69,50,2
1e1f86578de924c0bc47fe5602d7592ad3feabe44418b668ce7b115c59ae03d0,0,8,103,125,0.009708738,0.009708738,0.011897963,0.01706834,0.000719061,17,13,2
1e203b073f4e2e40823082c2da8f1a3d33eec78f8d32dd903ceac5c336cc79c8,0,7,467,935,0.002141328,0.002141328,0.004296441,0.07038823,0.01061608,2,56,2
1e20a5f2c080bf2d5a1d9ba74696a11510e12ee0813af11d247fc4b3938d4c3a,0,3,58,82,0.017241379,0.017241379,0.024803388,0.04003436,0.003213854,5,10,2
1e20d2742b8263a14d158618ebc4d157432693681e1bd9831ff83640b0410cb0,0,5,1613,3449,0.000619963,0.000619963,0.001326459,0.095120003,0.002892784,4,24,2
1e2121d32d0b9ad048259551a1d81ac1762d260103f506016e73349a664bb22f,0,1,47,49,0.021276596,0.021276596,0.0226642,0.041189077,0.006054065,7,10,2
1e2171544a4b0c25cc200d943bb8e16178f3986c7fbe755d8c0f19123a2d8bbe,0,3,64,97,0.015625,0.015625,0.02405754,0.040987927,0.009276594,2,15,2
1e21c320c4e1a164f3d27f64bd2a40fde96b625f923e49ebdf0aab4cfbad6d94,0,5,141,175,0.007092199,0.007092199,0.008865248,0.018700508,0.000869578,9,11,2
1e21c35c1136f828a964a65043887582a27529a84625c0eb7f57e2b21202220d,0,7,1009,1739,0.00099108,0.00099108,0.00170981,0.049124379,0.005863539,55,69,2
1e21da5c28692fd8de4bd00977e06c1cb0ff8cfa2b42aec8ee6f20431e7507d8,0,3,2390,5169,0.00041841,0.00041841,0.0009053,0.115710766,0.003043349,3,69,2
1e21f6257122dbb017de24aa2329c94157833dd17455a764f616492ada57bc51,0,7,4110,8706,0.000243309,0.000243309,0.000515514,0.075176188,0.00207147,66,103,2
1e2248bb7691af322d7836b5a583b6fca28651ce35899092cd4fc4462ca894bc,0,5,222,345,0.004504505,0.004504505,0.007031919,0.039479906,0.012703314,4,25,2
1e2274a3d0985743c5452b18057be546f22a9e8e280f699ece70f02f4abaa17f,0,3,69,122,0.014492754,0.014492754,0.026001705,0.060663709,0.009702129,3,14,2
1e22a6ead5dac87f6d5858895302f5463c00f3b35678e041fccbd2d6527f85e6,0,7,324,494,0.00308642,0.00308642,0.004720407,0.019145642,0.005540457,33,29,2
1e22b103deaeec573991755f808065fdefb2cf2ae6a3bd6726e663bfdd3d2c7d,0,1,1098,2038,0.000910747,0.000910747,0.00169198,0.067913227,0.006220182,44,35,2
1e22b25b3e924fbf937a6f17f3bea5a92a05dfd5a8e46c2e565fa4ab710a6742,0,7,279,318,0.003584229,0.003584229,0.004099946,0.00669127,0.000311571,8,17,2
1e22ca25b846b052f916617471654e8a4a67b35132fd7dafd8c1196d61a18f72,0,1,1217,2484,0.000821693,0.000821693,0.001678524,0.048873602,0.005659124,36,30,2
1e22fce5d9e620c02214ddc798cb9988549e918db9a4f7f3f0db9ff476aeb46f,0,3,337,643,0.002967359,0.002967359,0.005678607,0.041463094,0.004169804,5,42,2
1e230faa09ef8a1fff337b20efe154779f8ac1b360aaff53ea6b8b9fd113a036,0,3,253,441,0.003952569,0.003952569,0.006916996,0.046151307,0.014947613,2,34,2
1e2318854b484b69e03a14f345b5a8a8be4f08b6187e00949e3861b21105561f,0,5,696,1146,0.001436782,0.001436782,0.002369139,0.054346039,0.012358538,3,41,2
1e23a47ed6fb4b533c7e77c49a4def5761670a0b544754352448ea024c68ae21,0,7,2322,4292,0.000430663,0.000430663,0.000796384,0.059993522,0.005884725,3,59,2
1e23b42025f2ac22cecfb6972a1b7358b23922796f3a8bc30894708b9737a9fd,0,3,230,502,0.004347826,0.004347826,0.009531042,0.139228951,0.009461177,3,20,2
1e23e8367b4017c76a30236315cff0fd4b8a292b98b9ab8bb363f923face73ba,0,7,346,529,0.002890173,0.002890173,0.004431599,0.019027457,0.005651059,31,30,2
1e2428c84c58bd7c7ba5f78b72c7c96c0b8308356c7eb29eb5f0282abadc663d,0,8,640,890,0.0015625,0.0015625,0.002176252,0.00490099,0.000384698,21,38,2
1e2433a60141fd30d9dc6ed9cf59a0723072a6cf6f79ed246037a788a0f06966,0,7,139,244,0.007194245,0.007194245,0.012720259,0.041013241,0.010795553,2,21,2
1e24e452c915dd008b8ce8b306a460a08a63680143be65b9d9a26456d0c439f3,0,1,3753,8092,0.000266454,0.000266454,0.000574665,0.07070535,0.002,153,37,2
1e25a93571ac6c4626b3b00c5fd0489bf65492dc70b276c0bd9921b592ac78bb,0,3,587,1268,0.001703578,0.001703578,0.003686239,0.107689801,0.007200287,2,49,2
1e2660885cde267aa07d7f398e6f600de66ff27e1707a58e3d746b63177187eb,0,7,392,595,0.00255102,0.00255102,0.003881988,0.022422277,0.005179831,58,31,2
1e26b45b2ee61421ace507bf8ba696cc1a77111baf3b54d50e5f83fdc5ef46cb,0,7,50,72,0.02,0.02,0.029387755,0.044888316,0.001972789,3,6,2
2f07f160bd02b086d4996329674676ab897fe6e031fd0d18421084c77aa62830,0,8,312,541,0.003205128,0.003205128,0.00557548,0.038896654,0.014438602,4,37,2
2f08913a9f765cf7c9dd43f9b1dc3eaaa18553347436a602480a39a6a06a0657,0,3,2775,5911,0.00036036,0.00036036,0.000767877,0.091326428,0.002496619,3,128,2
2f08ac83a0c0352afc82a679f62e1158149f509acc360176788f4bbf5cb8a12c,0,7,192,260,0.005208333,0.005208333,0.007089878,0.018250703,0.002289141,10,21,2
2f09282d761fe7575e56c49c48c7879fc7fff456640eb0ceac8d7b3e4991d288,0,3,1039,1750,0.000962464,0.000962464,0.001622651,0.048164355,0.007069726,48,36,2
2f093925d4cd3233eb945af529465da21b93456307ed041952d1fcabe929ff53,0,7,209,366,0.004784689,0.004784689,0.008419212,0.064097071,0.026377798,1,28,2
2f09cc6b7103402d5290100816c161a010f7fe5024327a36cf30e5d034d89001,0,7,36,47,0.027777778,0.027777778,0.037301587,0.058293565,0.003874883,8,7,2
1e28d96784df12f13a2e763647500fc38b4b972d5764c0e4779042af3c0436aa,0,7,2502,4634,0.00039968,0.00039968,0.000740551,0.065444151,0.002228395,122,90,2
1e28ebd65be28685822db2d910e07e33ef326779b7abdfd9f74e12bcdde3c20b,0,3,3434,7719,0.000291206,0.000291206,0.000654767,0.111455906,0.001856427,14,63,2
1e2a2b3eb3018977515ccab33bfeaef3064eaec747e523f86dd0d7fa96b5fcbf,0,1,200,307,0.005,0.005,0.007713568,0.041360025,0.01380336,10,24,2
1e2a77e52bffbcbf436143cd9fdf186c41d5446fa6e86dd7ee6f24805c307180,0,7,43,58,0.023255814,0.023255814,0.032115172,0.056634825,0.013302542,3,12,2
1e2c8236972c6783d8a1039c5afbd3436ab82c419ab559578507a5042f438c8d,0,7,538,654,0.001858736,0.001858736,0.002263712,0.007904062,0.001095435,125,33,2
1e2cece8a80df40c2c9cec83ac3406efd6fb8433c4de999e50ab2de7c59e933b,0,5,875,1549,0.001142857,0.001142857,0.002025499,0.043798216,0.005113663,5,26,2
0817e86afa78a0e91f205f9c281f9256023e9f69246263e2f6b00234c1b87905,0,7,8390,10869,0.00011919,0.00011919,0.000154425,0.000285341,2.7e-06,274,74,2
081882de838c0a4c71cee755b4c923e729638b3ec3c5aba237b077a6a8fb19fe,0,1,36,46,0.027777778,0.027777778,0.036507937,0.049229804,0.003641457,6,7,2
1e2e817661ff7f309ab8f63363ce441de11a02bc02d6e3f5353432cd97915986,0,1,1961,3703,0.000509944,0.000509944,0.00096343,0.071596761,0.003966611,62,38,2
1e2efbc1183c533193c8e5ff8b549c5ecb0a0ad8dcff8b606fc99502c15e856b,0,3,196,376,0.005102041,0.005102041,0.009837781,0.056335186,0.003858831,2,17,2
1e2f3fe20b3fb16e14718dd32c0a0749552557bc044cf6307eb66fdc6f52fcdc,0,7,195,281,0.005128205,0.005128205,0.007427967,0.028040971,0.002723803,26,16,2
1e2f5358343f4e8dd11c53a623b9709e5291597e93e9480baccc413b5839797d,0,7,167,287,0.005988024,0.005988024,0.010352788,0.027780879,0.005732893,3,30,2
1e2f7663c746e125a3f5a2de7b2d35df7933cd73dc189e79a15bbf3d8b07aaf1,0,3,269,445,0.003717472,0.003717472,0.006172668,0.040878,0.016937315,6,33,2
1e2fd1b9940564c23c517b282bafecd75824c6445192e93a57d42eca87b35d4d,0,1,68,76,0.014705882,0.014705882,0.016681299,0.031068574,0.007841807,6,15,2
1e30bd911d60278c699da9738eade8f2864502f5853e93e929925138039194f7,0,5,175,236,0.005714286,0.005714286,0.007750411,0.031174334,0.021857874,3,38,2
1e30ebf63077e7a87330cd5d8780101d633e016dc006510b9e38bcdf32e9b1cc,0,2,1386,2260,0.000721501,0.000721501,0.001177322,0.038550941,0.00457081,52,36,2
1e316767e7ae3c38bbf1905b8ec42fbff018a62fb082e05f110462c9b5c1ab03,0,7,3258,5743,0.000306937,0.000306937,0.000541215,0.032877825,0.003078161,300,131,2
2f0adecb77850ab8addd92e486d5e6275fd5a8432e9924a27a7d0b7d92625fac,0,1,1084,1784,0.000922509,0.000922509,0.001519627,0.043999905,0.006479663,71,37,2
1e3225317a905e374007f2de3a55ef35619e79e66d5410079235bfc7ededd86a,0,5,7099,13304,0.000140865,0.000140865,0.000264027,0.069594828,0.001086275,10,38,2
1e3297dcc00c59bd43c66b553ec0d49697b47ffaf6a556784f3baf30e9d482a6,0,1,1832,3488,0.000545852,0.000545852,0.001039831,0.055760452,0.005249478,28,42,2
08191b124e700626f4f7742a88e5050393db4a60c44f9b03d396305199e8e0ee,0,3,385,728,0.002597403,0.002597403,0.004924242,0.044817869,0.005181401,4,36,2
081a43014fa8eca7e04b21ed8f7ffdc53456360cb4faf26f732b025881cab769,0,7,146,248,0.006849315,0.006849315,0.011714691,0.043371709,0.00773533,2,25,2
081a4a1b2d01c45de55264b25f9147455ad2ba42b67a3117d23c2d847c4a1526,0,7,25,13,0.04,0.04,0.021666667,0.028313492,0.001666667,14,5,2
081a830b4c16bafa817cfd8e011bfece48a6fbd80d92a01aa89689e0caf8b24d,0,8,1356,1332,0.000737463,0.000737463,0.000724945,0.003625015,6.36e-05,494,60,2
081ac7eb5d85c1bed6f5def55342f930dee2fb4f0d01fa306c24cfb0f0900c03,0,6,1473,2652,0.000678887,0.000678887,0.001223103,0.057338014,0.005473371,17,40,2
081b148bc60074a46f03f2e78e0608969031798b5e14c62196bca7851b38b7bb,0,7,641,1323,0.001560062,0.001560062,0.003224941,0.104045164,0.008408021,3,31,2
081d1293374fcacc673452ac22775d80424d2cec2e600ddb9ebdab5c00dda933,0,1,3716,7272,0.000269107,0.000269107,0.000526768,0.074346003,0.002399327,85,40,2
081d1349e9cac1f849dc2b7c30f43b3e097aeb640ff94b9ac0ae4d6fe3103bf9,0,3,9,9,0.111111111,0.111111111,0.125,0.12962963,0.001984127,3,3,2
1e331cac4e5ee2481a988eb7a331caf4929eb6b6f3c9e50c4073515707d2c7c6,0,3,9413,20015,0.000106236,0.000106236,0.000225915,0.081146546,0.000767645,157,40,2
1e33231803460d942dbbf0477da5db71f211b0e887e55c5dff06186a911809fa,0,8,179,224,0.005586592,0.005586592,0.007030318,0.011603049,0.000375383,5,11,2
081d89c2f542f1bc55bade841ed2a1fa92157f94c43a23771a50e4452dca8043,0,3,1488,3294,0.000672043,0.000672043,0.001488709,0.11178813,0.003892423,3,44,2
081da6744d760eadd4c8d428e2ae35b18bf4c4b9498604791931ca944e7db2cd,0,5,105,108,0.00952381,0.00952381,0.00989011,0.013424735,0.00029873,8,8,2
1e33e8698dcfab67238dbcfcfa89dccc10adcf37390c28b472acd7bccc137fde,0,1,5447,11330,0.000183587,0.000183587,0.00038194,0.084194947,0.001895235,58,43,2
1e33fbdf083b7d9e2d56688c462c99e7b276b1099465f0cd3bae412195b37d86,0,7,275,371,0.003636364,0.003636364,0.004923689,0.010122141,0.001071678,11,22,2
1e33fe78e92c7a1ef4498ae4b7c0f7893346239303da362910b1f49de8ddf750,0,7,4028,7470,0.000248262,0.000248262,0.000460521,0.05937372,0.001528663,9,87,2
2f0cd286b1e2c5882f916a18df790ab14728b06de45bc01419bfa3a6260c5a71,0,3,359,705,0.002785515,0.002785515,0.005485442,0.062331155,0.012655759,3,39,2
081dd6a9f4408ed36dcede9279b5090d01895be39f7f894d7ddd70014989c069,0,7,6591,12678,0.000151722,0.000151722,0.000291887,0.070178852,0.00150469,15,112,2
081dde6c6ce99934f53c8dd6ff5c0d2a051fa2c95570f65f53c24ad882094d80,0,8,607,844,0.001647446,0.001647446,0.002294463,0.01956498,0.000670801,68,36,2
081fa5d5ffa88801c05e85d4420c34e7b679099a41250c69c69c423c633155b5,0,3,123,202,0.008130081,0.008130081,0.013461282,0.029614321,0.001377961,5,12,2
081fbed27f504932914964d6daae94ca8c4509f079ef903b46484fcdf87dacc6,0,5,666,970,0.001501502,0.001501502,0.00219016,0.016772853,0.003856821,8,38,2
0820237bbeb2b61fcc43a08c885d690450bc109c1dccd178b492234a9b860419,0,2,2884,5517,0.000346741,0.000346741,0.000663534,0.063012241,0.002155304,74,40,2
0820a68f343125abfe9f47e5e9a9ccf12fc309255edbf72c782139da0c579f7e,0,1,1120,2177,0.000892857,0.000892857,0.001737042,0.066300758,0.008387375,34,39,2
0821d95a7e032040403c1b0730b258b48f9b87a7e54febad76aeaa79ae523aa1,0,7,89,136,0.011235955,0.011235955,0.017364658,0.035105361,0.01044345,2,22,2
0821fdd1080548a24158000a838880c97e084df87b9031dfd308dd59c7c0108d,0,1,1909,3595,0.000523834,0.000523834,0.000986994,0.066068897,0.00325084,102,30,2
08221ee57399b299a124453be0ca6cdcbd4dd9ddd6fc14023418bbc94e9fab4c,0,1,208,319,0.004807692,0.004807692,0.007408956,0.041758076,0.014073228,11,24,2
082226b5ba5cca087873c284be288086cbc6bf37e500e85873c94b774e6f9fc3,0,5,225,322,0.004444444,0.004444444,0.006388889,0.022080016,0.003687362,3,23,2
082268153251969be78eec0f3ec23669c0102866e21e4b9d510be9ab85ad7970,0,7,1246,2370,0.000802568,0.000802568,0.00152778,0.054526011,0.006643895,54,40,2
2f0db5e0906ce9933535f15c3705d659f9f7b034bad14d5b090aa108a465b9e7,0,3,8588,19393,0.000116442,0.000116442,0.000262973,0.086147235,0.000887998,138,31,2
2f0dbcb54062521f33022398c236164ffa596a7aeafa1d9b5d7ad5c893bb6549,0,7,122,142,0.008196721,0.008196721,0.009619293,0.015354757,0.000819672,12,12,2
2f0e928407ebc85ea26c4b33b90838bb3af20b317a44ba4fb8ada9103ba181ae,0,7,111,176,0.009009009,0.009009009,0.014414414,0.033771314,0.007197439,6,17,2
2f10543d8e5502d405edbad75a8f1f8ce2020d827cf20449ce374373fc46564e,0,7,737,1399,0.001356852,0.001356852,0.002579125,0.065614445,0.011197835,3,60,2
2f106873ade6db2fdcb906ca82afd7f54c5d0024c1d31469b1cb971f345af253,0,7,104,145,0.009615385,0.009615385,0.013536221,0.021774556,0.00287107,5,17,2
2f1167f95484b4dd89f10eb238f84f748d8e7ec7ef022c80de0803a0ad689ff6,0,5,420,665,0.002380952,0.002380952,0.003778839,0.043378946,0.022227719,4,42,2
2f11fedb3cffb164b5c4716cfee8df4b847f82fa47e2ddbcc6aca73a134b2ecd,0,7,1300,2521,0.000769231,0.000769231,0.001492864,0.068997151,0.004711782,79,32,2
2f124f49a4a3cc6b36e5594096c1d89f5b33359aaa61c1375786e4601f29b315,0,1,949,1743,0.001053741,0.001053741,0.001937416,0.084383769,0.008169316,29,27,2
2f12857dfceb7e32c54b29975bdf7d64a089a648c67a73d484ed994d163280b3,0,3,3072,5989,0.000325521,0.000325521,0.000634824,0.073656034,0.002277526,95,34,2
2f12ba48ced790f62489181d09c30e8054347c6d4190f782b292d70db0cd6737,0,5,216,337,0.00462963,0.00462963,0.007256675,0.040245672,0.012441538,4,24,2
2f13324d8a347e082a14d89f7f08e50a75082cccf6eca151fc3d5dc24cd2ac04,0,5,243,322,0.004115226,0.004115226,0.005475632,0.016351701,0.002560074,18,25,2
2f148fa7543da768b6172515913a77fda4740d5094f4b05ac9299f1b3e5b95c9,0,3,1087,1997,0.000919963,0.000919963,0.001691682,0.067169939,0.006658302,15,52,2
2f14e0dc2a5e0753bbfbf418d5228b9c32d1826a45aeb41a3a1160a3ef977551,0,7,92,145,0.010869565,0.010869565,0.017319637,0.037270017,0.005981579,2,13,2
2f14e53df1830764936da2eae1706ea42ca849613c4c5a08f047df12c4a324a9,0,1,685,1259,0.001459854,0.001459854,0.00268707,0.059684048,0.012114196,11,33,2
2f151cf71378c4579d0dffaf4de2eaf4bb542e800b79489f7305929e621678b8,0,3,709,1401,0.001410437,0.001410437,0.002790992,0.042734555,0.014865937,1,82,2
2f161ad7899ac594c25d867c256915ebe4d3eddb6955f157a736b145ac6ae828,0,7,272,546,0.003676471,0.003676471,0.007407206,0.103217136,0.013762571,3,25,2
2f163371b133ff29183df0ca59a524947b2a9f06cee6d69487baf7d64b0d11a5,0,7,2574,5468,0.0003885,0.0003885,0.00082562,0.087602134,0.002717104,19,81,2
2f163734e390497f8c61849eb0b85f9875b3e49840bc39f00e66e11a542e0450,0,3,67,87,0.014925373,0.014925373,0.019674355,0.036284204,0.006822531,4,14,2
2f165b49f0a98cca57e3148bc5f52b1836342ab5622aab006912343b8f5891e4,0,1,2358,4784,0.000424088,0.000424088,0.000860771,0.078400874,0.003413291,57,30,2
2f16e6cf4b3187dedb4de0c82d7ef10e62cfcdec0e7edaa2649b1fd743c2aab9,0,5,348,511,0.002873563,0.002873563,0.004231674,0.028196877,0.011516751,5,36,2
2f16fa08f591bedecc31c3fe24281aa8f07b7ba3a6d49ae1b62b4ba4412b37fa,0,5,928,1588,0.001077586,0.001077586,0.001845962,0.052033826,0.008302745,4,32,2
2f1725b1b49dc2352ebfe0e169839d9854915756e87816526888a2113e0d5b21,0,1,4264,8391,0.000234522,0.000234522,0.000461616,0.060423129,0.001862631,67,39,2
2f17c7672635a15397c2ca6042e489d1de21847cc7980b1f0317fd90933584f8,0,7,481,789,0.002079002,0.002079002,0.00341736,0.038752891,0.008179063,40,54,2
2f1804c9deff43a588d86fadeb0f1a99dd66acc8296e92d5680013734d84baae,0,1,208,319,0.004807692,0.004807692,0.007408956,0.041758076,0.014073228,11,24,2
2f181b79de26c0bc0e75b30acdda49c4c298b4778bf51ef4399fd8b74f47676e,0,7,15,13,0.066666667,0.066666667,0.061904762,0.077488662,0.014285714,4,7,2
2f188327414c79cbd26d0efd9c71ee24e3b205b0a6c078986590a5b16a15eea3,0,5,623,1166,0.001605136,0.001605136,0.003008986,0.065288977,0.008363908,11,35,2
2f199bfd3f79f3c81a1141a01f4fa95571201441bbb332b3fd4e822ce92d5d24,0,7,4795,9790,0.000208551,0.000208551,0.000425889,0.069752091,0.002550107,8,60,2
2f1af3d033238d9be7b34a64d96027253cada62a95ccbc5edeefd830cbed2e39,0,7,623,986,0.001605136,0.001605136,0.002544477,0.042632252,0.003177756,18,21,2
2f1c2302894122dda8431b826c6ca724a4d639bfeb537a0257bc35ec009a717f,0,7,1384,2807,0.000722543,0.000722543,0.001466507,0.077599977,0.003103641,66,71,2
2f1d84679f15345c64f56f5267948c9aa95f0a683b0534d8e86fd2cfc7bdf47c,0,7,4181,8203,0.000239177,0.000239177,0.000469371,0.067712178,0.002079747,78,38,2
2f1eccf7b2be273424afd85b8de9f9d90b8a725d13bb66c6ec33f60f0c1ec27b,0,6,2357,3170,0.000424268,0.000424268,0.000570853,0.012643479,0.000712893,76,46,2
2f2050d1bf77e809815c44398fd910c32b7a0005b42909db1c7d525728596bf0,0,7,1529,2787,0.000654022,0.000654022,0.001192906,0.055713008,0.002852562,53,85,2
2f20c52ba5f696904a199a31d23c533a9449f46634630844691fed048ab47526,0,5,667,1150,0.00149925,0.00149925,0.002588796,0.054848887,0.011846133,5,39,2
2f20d7ac314121a20c4229fb5ef32d40c9e9b88d32f995dadd1683274a973074,0,7,2525,5026,0.00039604,0.00039604,0.000788627,0.078703448,0.002031442,27,113,2
2f22f673b74a05c9d3611d1dbae5d1ea14f2f54089710f03b66b323f6b8dc562,0,7,662,1246,0.001510574,0.001510574,0.002847466,0.023868106,0.006475192,3,43,2
2f2335a5fc0ba250d03b6369367b80f0445a7a54621acf4e347ea73985091c0f,0,3,196,332,0.005102041,0.005102041,0.008686552,0.0344543,0.019234141,4,37,2
2f246952e583f784da7405ba93e836d6b9e338c4f45ff2eb8179bd6c7a8ba119,0,7,2727,6109,0.000366703,0.000366703,0.000821787,0.123016289,0.001990534,1,127,2
2f247f0b65c419b6834fa789132e974c736b97895f28ce11bb3ca7178c26dccf,0,1,1428,4226,0.00070028,0.00070028,0.00207385,0.068952596,0.007542916,10,39,2
2f24edbc9f82eda0abe3e5d77c34ed882a73ff71318ca3ea9aea23f55b62c9ab,0,7,2254,2802,0.000443656,0.000443656,0.000551764,0.000928434,1.18e-05,199,40,2
2f25f779071d4692901cf7ba43ee46644e99d24e3245c0ad0fcceeea0b6d9de3,0,1,4158,8309,0.0002405,0.0002405,0.000480711,0.071273242,0.002351645,75,38,2
2f25fab09438f7eabeebc88323ca6cd233b9aa50b2ab4ea30e89e52fd4844d94,0,1,131,213,0.007633588,0.007633588,0.01250734,0.056280364,0.016797535,14,20,2
2f273fbd736537708609cac31f4398a80b24d084dd57b7e4e63dfa6e6f33360e,0,7,5674,12552,0.000176243,0.000176243,0.000389952,0.148893959,0.000887794,2,106,2
2f274baa4d41ac1cf2e5dec3660d90d18f75ce8257cfe2d90a52040996f35b5a,0,3,339,756,0.002949853,0.002949853,0.006597895,0.093458286,0.012616287,3,34,2
2f2777554ac9206bca7b08b28b08d8fef7d8c5f352982afc559ad5ae42ebaa05,0,1,1632,2856,0.000612745,0.000612745,0.001072961,0.04223264,0.004283513,78,42,2
2f27b2895db42a2b7524b9c99edbbe411c836113b00cddd9e3cb4f20f012e2ba,0,5,91,113,0.010989011,0.010989011,0.013797314,0.029864853,0.003468192,6,12,2
2f27d712bcbe495a6a17a4419a2b92ea1a3ab560012d900207e4649cc6c45b82,0,1,70,90,0.014285714,0.014285714,0.01863354,0.064382781,0.025337961,6,16,2
2f282ed27ecfd56cc0a5fd920723d67810a5d96a6d8b26e071968e23dbb4de24,0,8,1321,2555,0.000757002,0.000757002,0.001465258,0.069699642,0.005733245,4,51,2
2f2956752c9a16d59645506062481972f2b588c38fd1df230ddb0a2293f9dfbd,0,1,2638,5442,0.000379075,0.000379075,0.000782301,0.083211479,0.002815603,81,35,2
